M:org.apache.nutch.segment.SegmentMerger$SegmentOutputFormat$1:write(org.apache.hadoop.io.Text,org.apache.nutch.metadata.MetaWrapper) (S)org.apache.nutch.segment.SegmentPart:parse(java.lang.String)
M:org.apache.nutch.util.NutchConfiguration:setUUID(org.apache.hadoop.conf.Configuration) (S)java.util.UUID:randomUUID()
M:org.apache.nutch.scoring.webgraph.WebGraph$OutlinkDb:reduce(org.apache.hadoop.io.Text,java.util.Iterator,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.nutch.util.URLUtil:getDomainName(java.lang.String)
M:org.apache.nutch.crawl.LinkDbReader:main(java.lang.String[]) (S)org.apache.hadoop.util.ToolRunner:run(org.apache.hadoop.conf.Configuration,org.apache.hadoop.util.Tool,java.lang.String[])
M:org.apache.nutch.scoring.webgraph.WebGraph:main(java.lang.String[]) (S)java.lang.System:exit(int)
M:org.apache.nutch.tools.DmozParser$RDFProcessor:startElement(java.lang.String,java.lang.String,java.lang.String,org.xml.sax.Attributes) (S)org.apache.hadoop.io.MD5Hash:digest(java.lang.String)
M:org.apache.nutch.crawl.LinkDbMerger:createMergeJob(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path,boolean,boolean) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.tools.FreeGenerator:run(java.lang.String[]) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.CrawlDatum:getStatusName(byte) (S)java.lang.Byte:valueOf(byte)
M:org.apache.nutch.scoring.webgraph.LinkRank:runAnalysis(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,int,int,float) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.scoring.webgraph.NodeDumper$NameType:valueOf(java.lang.String) (S)java.lang.Enum:valueOf(java.lang.Class,java.lang.String)
M:org.apache.nutch.scoring.webgraph.LinkRank:main(java.lang.String[]) (S)org.apache.hadoop.util.ToolRunner:run(org.apache.hadoop.conf.Configuration,org.apache.hadoop.util.Tool,java.lang.String[])
M:org.apache.nutch.fetcher.OldFetcher:run(org.apache.hadoop.mapred.RecordReader,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.crawl.MapWritable:createInternalIdClassEntries() (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$702(org.apache.nutch.crawl.MapWritable$KeyValueEntry,byte)
M:org.apache.nutch.crawl.MimeAdaptiveFetchSchedule:setConf(org.apache.hadoop.conf.Configuration) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.plugin.PluginManifestParser:parseXML(java.net.URL) (S)javax.xml.parsers.DocumentBuilderFactory:newInstance()
M:org.apache.nutch.tools.proxy.SegmentHandler:handle(org.mortbay.jetty.Request,javax.servlet.http.HttpServletResponse,java.lang.String,int) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.crawl.Inlink:skip(java.io.DataInput) (S)org.apache.hadoop.io.Text:skip(java.io.DataInput)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int,int) (S)org.apache.nutch.crawl.SignatureFactory:getSignature(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.scoring.webgraph.WebGraph$InlinkDb:configure(org.apache.hadoop.mapred.JobConf) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.segment.SegmentReader:getStats(org.apache.hadoop.fs.Path,org.apache.nutch.segment.SegmentReader$SegmentReaderStats) (S)org.apache.hadoop.mapred.SequenceFileOutputFormat:getReaders(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.LinkDbMerger:merge(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean) (S)java.lang.Long:valueOf(long)
M:org.apache.nutch.indexer.IndexWriters:<init>(org.apache.hadoop.conf.Configuration) (S)org.apache.nutch.plugin.PluginRepository:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.crawl.LinkDbMerger:createMergeJob(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path,boolean,boolean) (S)java.lang.Integer:toString(int)
M:org.apache.nutch.crawl.MapWritable:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:run() (S)java.lang.Thread:sleep(long)
M:org.apache.nutch.tools.arc.ArcSegmentCreator:run(java.lang.String[]) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.crawl.LinkDbMerger:merge(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.scoring.webgraph.LinkDumper:dumpLinks(org.apache.hadoop.fs.Path) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.crawl.CrawlDb:install(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path) (S)org.apache.nutch.util.LockUtil:removeLockFile(org.apache.hadoop.fs.FileSystem,org.apache.hadoop.fs.Path)
M:org.apache.nutch.protocol.RobotRulesParser:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
M:org.apache.nutch.crawl.CrawlDbMerger:merge(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean) (S)org.apache.nutch.crawl.CrawlDbMerger:createMergeJob(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path,boolean,boolean)
M:org.apache.nutch.fetcher.OldFetcher:fetch(org.apache.hadoop.fs.Path,int) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.scoring.webgraph.LinkDumper$Reader:main(java.lang.String[]) (S)org.apache.hadoop.mapred.MapFileOutputFormat:getEntry(org.apache.hadoop.io.MapFile$Reader[],org.apache.hadoop.mapred.Partitioner,org.apache.hadoop.io.WritableComparable,org.apache.hadoop.io.Writable)
M:org.apache.nutch.tools.FreeGenerator$FG:map(org.apache.hadoop.io.WritableComparable,org.apache.hadoop.io.Text,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.nutch.tools.FreeGenerator:access$000()
M:org.apache.nutch.indexer.CleaningJob:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.scoring.webgraph.NodeReader:main(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:withArgName(java.lang.String)
M:org.apache.nutch.parse.ParseSegment:map(org.apache.hadoop.io.WritableComparable,org.apache.nutch.protocol.Content,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)java.lang.Long:toString(long)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int,int) (S)org.apache.nutch.fetcher.Fetcher:access$900(org.apache.nutch.fetcher.Fetcher)
M:org.apache.nutch.crawl.CrawlDbReader:processTopNJob(java.lang.String,long,float,java.lang.String,org.apache.hadoop.conf.Configuration) (S)java.lang.Integer:toString(int)
M:org.apache.nutch.parse.OutlinkExtractor:getOutlinks(java.lang.String,org.apache.hadoop.conf.Configuration) (S)org.apache.nutch.parse.OutlinkExtractor:getOutlinks(java.lang.String,java.lang.String,org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.segment.SegmentPart:get(org.apache.hadoop.mapred.FileSplit) (S)org.apache.nutch.segment.SegmentPart:get(java.lang.String)
M:org.apache.nutch.tools.Benchmark:main(java.lang.String[]) (S)org.apache.hadoop.util.ToolRunner:run(org.apache.hadoop.conf.Configuration,org.apache.hadoop.util.Tool,java.lang.String[])
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:run() (S)org.apache.nutch.fetcher.Fetcher:access$100(org.apache.nutch.fetcher.Fetcher)
M:org.apache.nutch.util.TimingUtil:elapsedTime(long,long) (S)java.text.NumberFormat:getInstance()
M:org.apache.nutch.tools.arc.ArcRecordReader:createValue() (S)org.apache.hadoop.util.ReflectionUtils:newInstance(java.lang.Class,org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.util.URLUtil:getDomainSuffix(java.lang.String) (S)org.apache.nutch.util.URLUtil:getDomainSuffix(java.net.URL)
M:org.apache.nutch.parse.ParserFactory:<init>(org.apache.hadoop.conf.Configuration) (S)org.apache.nutch.plugin.PluginRepository:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.crawl.Generator$Selector:reduce(org.apache.hadoop.io.FloatWritable,java.util.Iterator,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.nutch.util.URLUtil:getDomainName(java.net.URL)
M:org.apache.nutch.crawl.MapWritable:write(java.io.DataOutput) (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$600(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.parse.OutlinkExtractor:getOutlinks(java.lang.String,java.lang.String,org.apache.hadoop.conf.Configuration) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.crawl.LinkDbReader:processDumpJob(java.lang.String,java.lang.String) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.scoring.webgraph.LinkRank:runAnalysis(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,int,int,float) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:run() (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.tools.arc.ArcSegmentCreator:createSegments(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path) (S)org.apache.nutch.util.TimingUtil:elapsedTime(long,long)
M:org.apache.nutch.indexer.NutchField:readFields(java.io.DataInput) (S)java.lang.Integer:valueOf(int)
M:org.apache.nutch.util.DeflateUtils:inflateBestEffort(byte[]) (S)org.apache.nutch.util.DeflateUtils:inflateBestEffort(byte[],int)
M:org.apache.nutch.fetcher.Fetcher$FetchItemQueue:finishFetchItem(org.apache.nutch.fetcher.Fetcher$FetchItem,boolean) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.crawl.CrawlDbReducer:configure(org.apache.hadoop.mapred.JobConf) (S)org.apache.nutch.crawl.FetchScheduleFactory:getFetchSchedule(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.crawl.LinkDbReader:getInlinks(org.apache.hadoop.io.Text) (S)org.apache.hadoop.mapred.MapFileOutputFormat:getEntry(org.apache.hadoop.io.MapFile$Reader[],org.apache.hadoop.mapred.Partitioner,org.apache.hadoop.io.WritableComparable,org.apache.hadoop.io.Writable)
M:org.apache.nutch.plugin.PluginManifestParser:getPluginFolder(java.lang.String) (S)java.net.URLDecoder:decode(java.lang.String,java.lang.String)
M:org.apache.nutch.crawl.CrawlDatum$Comparator:compare(byte[],int,int,byte[],int,int) (S)org.apache.nutch.crawl.SignatureComparator:_compare(byte[],int,int,byte[],int,int)
M:org.apache.nutch.crawl.CrawlDbReader:openReaders(java.lang.String,org.apache.hadoop.conf.Configuration) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.scoring.webgraph.NodeDumper:run(java.lang.String[]) (S)org.apache.commons.cli.OptionBuilder:hasArgs(int)
M:org.apache.nutch.crawl.AbstractFetchSchedule:forceRefetch(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,boolean) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.crawl.LinkDb:invert(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,boolean,boolean,boolean) (S)org.apache.nutch.util.HadoopFSUtil:getPaths(org.apache.hadoop.fs.FileStatus[])
M:org.apache.nutch.crawl.MapWritable:put(org.apache.hadoop.io.Writable,org.apache.hadoop.io.Writable) (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$000(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.crawl.CrawlDbReader$CrawlDatumCsvOutputFormat$LineRecordWriter:write(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum) (S)org.apache.nutch.util.StringUtil:toHexString(byte[])
M:org.apache.nutch.crawl.MapWritable:remove(org.apache.hadoop.io.Writable) (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$102(org.apache.nutch.crawl.MapWritable$KeyValueEntry,org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.scoring.webgraph.WebGraph$OutlinkDb:reduce(org.apache.hadoop.io.Text,java.util.Iterator,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.hadoop.io.WritableUtils:clone(org.apache.hadoop.io.Writable,org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.indexer.CleaningJob:delete(java.lang.String,boolean) (S)java.lang.Long:valueOf(long)
M:org.apache.nutch.scoring.webgraph.LinkDumper$Reader:main(java.lang.String[]) (S)org.apache.nutch.util.FSUtils:closeReaders(org.apache.hadoop.io.MapFile$Reader[])
M:org.apache.nutch.tools.proxy.SegmentHandler:<init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.parse.ParseSegment:parse(org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.crawl.LinkDb:invert(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,boolean,boolean,boolean) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.crawl.DeduplicationJob:run(java.lang.String[]) (S)org.apache.nutch.util.TimingUtil:elapsedTime(long,long)
M:org.apache.nutch.scoring.webgraph.Loops$Looper:reduce(org.apache.hadoop.io.Text,java.util.Iterator,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.hadoop.io.WritableUtils:clone(org.apache.hadoop.io.Writable,org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.fetcher.Fetcher:fetch(org.apache.hadoop.fs.Path,int) (S)java.lang.Integer:toString(int)
M:org.apache.nutch.crawl.CrawlDb:update(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean,boolean,boolean) (S)org.apache.nutch.util.LockUtil:removeLockFile(org.apache.hadoop.fs.FileSystem,org.apache.hadoop.fs.Path)
M:org.apache.nutch.scoring.webgraph.LinkDumper:dumpLinks(org.apache.hadoop.fs.Path) (S)java.lang.Integer:toString(int)
M:org.apache.nutch.crawl.DeduplicationJob:run(java.lang.String[]) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.parse.ParseData:readFields(java.io.DataInput) (S)org.apache.nutch.parse.Outlink:read(java.io.DataInput)
M:org.apache.nutch.metadata.SpellCheckedMetadata:remove(java.lang.String) (S)org.apache.nutch.metadata.SpellCheckedMetadata:getNormalizedName(java.lang.String)
M:org.apache.nutch.scoring.webgraph.NodeDumper:main(java.lang.String[]) (S)org.apache.hadoop.util.ToolRunner:run(org.apache.hadoop.conf.Configuration,org.apache.hadoop.util.Tool,java.lang.String[])
M:org.apache.nutch.util.URLUtil:getTopLevelDomainName(java.lang.String) (S)org.apache.nutch.util.URLUtil:getTopLevelDomainName(java.net.URL)
M:org.apache.nutch.crawl.Inlink:write(java.io.DataOutput) (S)org.apache.hadoop.io.Text:writeString(java.io.DataOutput,java.lang.String)
M:org.apache.nutch.net.URLNormalizers:getURLNormalizers(java.lang.String) (S)org.apache.nutch.util.ObjectCache:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.scoring.webgraph.LinkRank:analyze(org.apache.hadoop.fs.Path) (S)org.apache.nutch.util.FSUtils:replace(org.apache.hadoop.fs.FileSystem,org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,boolean)
M:org.apache.nutch.parse.ParserChecker:main(java.lang.String[]) (S)org.apache.hadoop.util.ToolRunner:run(org.apache.hadoop.conf.Configuration,org.apache.hadoop.util.Tool,java.lang.String[])
M:org.apache.nutch.plugin.PluginRepository:main(java.lang.String[]) (S)java.lang.System:arraycopy(java.lang.Object,int,java.lang.Object,int,int)
M:org.apache.nutch.scoring.webgraph.WebGraph$OutlinkDb:reduce(org.apache.hadoop.io.Text,java.util.Iterator,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.nutch.util.URLUtil:getHost(java.lang.String)
M:org.apache.nutch.crawl.CrawlDb:update(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean,boolean,boolean) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.CrawlDb:run(java.lang.String[]) (S)org.apache.nutch.util.HadoopFSUtil:getPaths(org.apache.hadoop.fs.FileStatus[])
M:org.apache.nutch.fetcher.Fetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int,int) (S)org.apache.nutch.fetcher.Fetcher:access$700(org.apache.nutch.fetcher.Fetcher)
M:org.apache.nutch.tools.arc.ArcSegmentCreator:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.fetcher.OldFetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int) (S)org.apache.nutch.fetcher.OldFetcher:access$600(org.apache.nutch.fetcher.OldFetcher)
M:org.apache.nutch.fetcher.OldFetcher$FetcherThread:output(org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int) (S)org.apache.nutch.fetcher.OldFetcher:access$900(org.apache.nutch.fetcher.OldFetcher)
M:org.apache.nutch.crawl.LinkDb:install(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.FileOutputFormat:getOutputPath(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.segment.SegmentMerger:merge(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean,long) (S)org.apache.hadoop.mapred.JobClient:runJob(org.apache.hadoop.mapred.JobConf)
M:org.apache.nutch.util.CommandRunner:exec() (S)java.lang.Thread:interrupted()
M:org.apache.nutch.fetcher.OldFetcher$FetcherThread:run() (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.indexer.IndexerMapReduce:reduce(org.apache.hadoop.io.Text,java.util.Iterator,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.nutch.crawl.CrawlDatum:hasDbStatus(org.apache.nutch.crawl.CrawlDatum)
M:org.apache.nutch.parse.Outlink:readFields(java.io.DataInput) (S)org.apache.hadoop.io.Text:readString(java.io.DataInput)
M:org.apache.nutch.scoring.webgraph.LinkRank:analyze(org.apache.hadoop.fs.Path) (S)org.apache.nutch.util.TimingUtil:elapsedTime(long,long)
M:org.apache.nutch.fetcher.Fetcher$FetchItemQueue:getFetchItem() (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.crawl.CrawlDbMerger:main(java.lang.String[]) (S)java.lang.System:exit(int)
M:org.apache.nutch.tools.DmozParser$XMLCharFilter:read(char[],int,int) (S)org.apache.xerces.util.XMLChar:isValid(int)
M:org.apache.nutch.crawl.CrawlDbReader:openReaders(java.lang.String,org.apache.hadoop.conf.Configuration) (S)org.apache.hadoop.mapred.MapFileOutputFormat:getReaders(org.apache.hadoop.fs.FileSystem,org.apache.hadoop.fs.Path,org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.crawl.Injector$InjectMapper:configure(org.apache.hadoop.mapred.JobConf) (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.crawl.Generator:generateSegmentName() (S)java.lang.System:currentTimeMillis()
M:org.apache.nutch.scoring.webgraph.Loops$Looper:map(org.apache.hadoop.io.Text,org.apache.hadoop.io.Writable,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.hadoop.io.WritableUtils:clone(org.apache.hadoop.io.Writable,org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.segment.SegmentMergeFilters:<init>(org.apache.hadoop.conf.Configuration) (S)org.apache.nutch.plugin.PluginRepository:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.crawl.Generator:partitionSegment(org.apache.hadoop.fs.FileSystem,org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path,int) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.DeduplicationJob:run(java.lang.String[]) (S)org.apache.hadoop.mapred.FileOutputFormat:setOutputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.DeduplicationJob:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.indexer.CleaningJob:delete(java.lang.String,boolean) (S)org.apache.nutch.util.TimingUtil:elapsedTime(long,long)
M:org.apache.nutch.crawl.LinkDb:createJob(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path,boolean,boolean) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.scoring.webgraph.NodeDumper:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
M:org.apache.nutch.util.URLUtil:getProtocol(java.lang.String) (S)org.apache.nutch.util.URLUtil:getProtocol(java.net.URL)
M:org.apache.nutch.fetcher.Fetcher:configure(org.apache.hadoop.mapred.JobConf) (S)org.apache.nutch.fetcher.Fetcher:isStoringContent(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.crawl.CrawlDatum:setFetchInterval(float) (S)java.lang.Math:round(float)
M:org.apache.nutch.crawl.CrawlDb:update(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean,boolean,boolean) (S)org.apache.nutch.crawl.CrawlDb:createJob(org.apache.hadoop.conf.Configuration,org.apache.hadoop.fs.Path)
M:org.apache.nutch.fetcher.Fetcher:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.indexer.CleaningJob:<clinit>() (S)org.slf4j.LoggerFactory:getLogger(java.lang.Class)
M:org.apache.nutch.scoring.webgraph.LinkDumper:dumpLinks(org.apache.hadoop.fs.Path) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.crawl.MapWritable:getClass(byte) (S)org.apache.nutch.crawl.MapWritable$ClassIdEntry:access$300(org.apache.nutch.crawl.MapWritable$ClassIdEntry)
M:org.apache.nutch.parse.ParseOutputFormat$1:write(org.apache.hadoop.io.Text,org.apache.nutch.parse.Parse) (S)org.apache.nutch.util.StringUtil:fromHexString(java.lang.String)
M:org.apache.nutch.util.URLUtil:resolveURL(java.net.URL,java.lang.String) (S)org.apache.nutch.util.URLUtil:fixPureQueryTargets(java.net.URL,java.lang.String)
M:org.apache.nutch.crawl.MapWritable:write(java.io.DataOutput) (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$000(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.protocol.ProtocolStatus:toString() (S)java.lang.String:valueOf(java.lang.Object)
M:org.apache.nutch.scoring.webgraph.NodeDumper:dumpNodes(org.apache.hadoop.fs.Path,org.apache.nutch.scoring.webgraph.NodeDumper$DumpType,long,org.apache.hadoop.fs.Path,boolean,org.apache.nutch.scoring.webgraph.NodeDumper$NameType,org.apache.nutch.scoring.webgraph.NodeDumper$AggrType,boolean) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.MapWritable:containsValue(org.apache.hadoop.io.Writable) (S)org.apache.nutch.crawl.MapWritable$KeyValueEntry:access$100(org.apache.nutch.crawl.MapWritable$KeyValueEntry)
M:org.apache.nutch.tools.arc.ArcSegmentCreator:output(org.apache.hadoop.mapred.OutputCollector,java.lang.String,org.apache.hadoop.io.Text,org.apache.nutch.crawl.CrawlDatum,org.apache.nutch.protocol.Content,org.apache.nutch.protocol.ProtocolStatus,int) (S)org.apache.nutch.util.StringUtil:toHexString(byte[])
M:org.apache.nutch.tools.arc.ArcSegmentCreator:createSegments(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path) (S)org.apache.nutch.tools.arc.ArcSegmentCreator:generateSegmentName()
M:org.apache.nutch.protocol.Content:main(java.lang.String[]) (S)java.lang.Integer:parseInt(java.lang.String)
M:org.apache.nutch.scoring.webgraph.WebGraph:createWebGraph(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path[],boolean,boolean) (S)org.apache.hadoop.fs.FileSystem:get(org.apache.hadoop.conf.Configuration)
M:org.apache.nutch.tools.proxy.DelayHandler:handle(org.mortbay.jetty.Request,javax.servlet.http.HttpServletResponse,java.lang.String,int) (S)java.lang.String:valueOf(int)
M:org.apache.nutch.segment.SegmentMerger:reduce(org.apache.hadoop.io.Text,java.util.Iterator,org.apache.hadoop.mapred.OutputCollector,org.apache.hadoop.mapred.Reporter) (S)org.apache.nutch.segment.SegmentPart:parse(java.lang.String)
M:org.apache.nutch.indexer.IndexingFiltersChecker:main(java.lang.String[]) (S)java.lang.System:exit(int)
M:org.apache.nutch.scoring.webgraph.NodeDumper$DumpType:valueOf(java.lang.String) (S)java.lang.Enum:valueOf(java.lang.Class,java.lang.String)
M:org.apache.nutch.parse.ParseSegment:parse(org.apache.hadoop.fs.Path) (S)org.apache.hadoop.mapred.FileInputFormat:addInputPath(org.apache.hadoop.mapred.JobConf,org.apache.hadoop.fs.Path)
M:org.apache.nutch.crawl.MapWritable:write(java.io.DataOutput) (S)org.apache.nutch.crawl.MapWritable$ClassIdEntry:access$500(org.apache.nutch.crawl.MapWritable$ClassIdEntry)
M:org.apache.nutch.crawl.CrawlDbMerger:run(java.lang.String[]) (S)org.apache.hadoop.util.StringUtils:stringifyException(java.lang.Throwable)
M:org.apache.nutch.parse.ParseText:main(java.lang.String[]) (S)org.apache.nutch.util.NutchConfiguration:create()
M:org.apache.nutch.fetcher.OldFetcher$FetcherThread:run() (S)org.apache.nutch.fetcher.OldFetcher:access$202(org.apache.nutch.fetcher.OldFetcher,long)
M:org.apache.nutch.crawl.CrawlDb:run(java.lang.String[]) (S)java.util.Arrays:asList(java.lang.Object[])
